	query	target	id
602	Q9C1S3	A0A1V6Y250	77.5
603	Q9C1S3	Q2H3S5	77.3
604	Q9C1S3	A0A6P8BIP6	77.3
605	Q9C1S3	A0A017SR18	77.3
606	Q9C1S3	Q0CAU6	77.2
607	Q9C1S3	A0A0G4KKU1	77.2
608	Q9C1S3	G4N5G7	77.2
609	Q9C1S3	A0A1L9W0D4	77.1
610	Q9C1S3	A0A3M9Y5X2	77.1
611	Q9C1S3	A0A0A2L8C1	77.0
612	Q9C1S3	A0A439D947	77.0
613	Q9C1S3	A0A090CAV9	75.8
614	Q9C1S3	A0A1V6UEN6	75.8
615	Q9C1S3	A0A423W9P7	75.8
616	Q9C1S3	A0A553HPK9	75.7
617	Q9C1S3	G2XHT3	75.6
618	Q9C1S3	A0A3N4KBK2	74.8
619	Q9C1S3	C9SS38	74.7
620	Q9C1S3	Q2UNA0	74.5
621	Q9C1S3	G2QME6	72.2
622	Q9C1S3	W6Q7N2	69.8
623	Q9C1S3	W6MF75	69.1
624	Q9C1S3	P04842	69.1
625	Q9C1S3	F2QY27	69.1
626	Q9C1S3	Q6TAW1	69.0
627	Q9C1S3	C4R702	68.2
628	Q9C1S3	F2R038	68.1
629	Q9C1S3	Q9UVU2	67.7
630	Q9C1S3	Q5S060	67.7
631	Q9C1S3	Q5S059	67.7
632	Q9C1S3	A0A1E4T6V9	67.4
633	Q9C1S3	Q5S057	67.0
634	Q9C1S3	A0A1E4SZH3	66.5
635	Q9C1S3	A0A067YIW8	66.4
636	Q9C1S3	A0A1E4SXY7	66.2
637	Q9C1S3	Q5S058	65.7
638	Q9C1S3	Q9UVU1	65.5
639	Q9C1S3	W1QCJ3	65.1
640	Q9C1S3	A6PZG7	65.0
641	Q9C1S3	A6PZG9	64.7
642	Q9C1S3	A0A218ZHE2	64.3
643	Q9C1S3	A0A165CTU6	53.0
644	Q9C1S3	A0A0B7F5J3	51.9
645	Q9C1S3	A0A074S3I4	51.6
646	Q9C1S3	A0A1M2VA28	51.3
647	Q9C1S3	A0A286U5Q1	51.0
648	Q9C1S3	A0A165F0M1	51.0
649	Q9C1S3	A0A5C3KN19	50.9
650	Q9C1S3	S7RFS3	50.9
652	Q9C1S3	A0A0C3NHS8	50.8
653	Q9C1S3	K5WGG5	50.7
654	Q9C1S3	R7SWA7	50.7
655	Q9C1S3	A0A4Q9PTL3	50.7
656	Q9C1S3	A0A4S8M4X0	50.6
657	Q9C1S3	A0A167P4E4	50.6
658	Q9C1S3	A0A5C3Q819	50.4
659	Q9C1S3	V2WB91	50.4
660	Q9C1S3	A0A067PQ89	50.4
661	Q9C1S3	A0A550CU55	50.3
662	Q9C1S3	M5GCQ7	50.3
663	Q9C1S3	A0A2H3BQD5	50.3
664	Q9C1S3	A0A060SVX6	50.2
665	Q9C1S3	T2M2J4	50.2
666	Q9C1S3	A0A5M3MJ52	50.1
667	Q9C1S3	A0A5C3N508	50.1
668	Q9C1S3	A0A164WSN9	50.1
669	Q9C1S3	A0A166DDH7	50.1
670	Q9C1S3	A0A2A9N9H1	50.0
671	Q9C1S3	A0A1Q3EBI7	50.0
672	Q9C1S3	A0A0D7BBW7	50.0
673	Q9C1S3	D8PVH1	50.0
674	Q9C1S3	A0A0H2RJ10	50.0
675	Q9C1S3	A0A5N5QNB3	50.0
676	Q9C1S3	A0A4R0RDJ8	49.9
677	Q9C1S3	A0A2H3JSG5	49.9
678	Q9C1S3	J4IBN1	49.9
679	Q9C1S3	A0A1Y2IML5	49.9
680	Q9C1S3	A0A409VUL1	49.9
681	Q9C1S3	W4JTB1	49.9
682	Q9C1S3	A0A165VRV2	49.9
683	Q9C1S3	A0A2H3ETP7	49.9
684	Q9C1S3	A0A5C3NW19	49.9
685	Q9C1S3	A0A1Y2BZ16	49.8
686	Q9C1S3	A0A1B7NGS0	49.7
687	Q9C1S3	A0A0D0CSB1	49.7
688	Q9C1S3	A8P219	49.7
690	Q9C1S3	M2PWC9	49.6
691	Q9C1S3	A0A5C3LYG0	49.6
692	Q9C1S3	A0A284QYF0	49.6
693	Q9C1S3	A0A371CLQ4	49.6
694	Q9C1S3	A0A1J8PQ85	49.6
695	Q9C1S3	A0A1X6MWH7	49.6
696	Q9C1S3	A0A165U9X1	49.6
697	Q9C1S3	K5XK42	49.6
698	Q9C1S3	A0A2G8SRN5	49.5
699	Q9C1S3	F8Q303	49.4
700	Q9C1S3	A0A0D2NCE0	49.3
701	Q9C1S3	A0A5B1QN96	49.3
702	Q9C1S3	A0A4Z0A149	49.3
703	Q9C1S3	A0A166GS67	49.2
704	Q9C1S3	A0A0C9T9D2	49.2
705	Q9C1S3	A0A4S4MTI8	49.0
706	Q9C1S3	A0A369JI11	49.0
707	Q9C1S3	A0A165ILZ5	49.0
708	Q9C1S3	A0A5E3X2T7	48.9
709	Q9C1S3	S8FNA5	48.8
710	Q9C1S3	A0A401GA83	48.7
711	Q9C1S3	A0A4Y9YV70	48.5
712	Q9C1S3	A0A0L6X0R2	48.2
713	Q9C1S3	A0A067N510	47.8
714	Q9C1S3	A0A0C9T329	47.5
715	Q9C1S3	A0A4Y9YTF6	47.2
716	Q9C1S3	A0A067SV84	45.8
717	Q5S057	Q5S058	95.9
718	Q5S057	W6MF75	75.4
719	Q5S057	Q5S060	74.7
720	Q5S057	Q5S059	74.4
721	Q5S057	A0A067YIW8	74.0
722	Q5S057	W1QCJ3	73.6
723	Q5S057	Q9UVU2	73.4
724	Q5S057	A6PZG7	73.4
725	Q5S057	A0A1E4SXY7	73.3
726	Q5S057	A6PZG9	73.1
727	Q5S057	A0A1E4T6V9	72.9
728	Q5S057	A0A1E4SZH3	72.8
729	Q5S057	C4R702	72.8
730	Q5S057	Q9UVU1	72.8
731	Q5S057	F2R038	72.6
732	Q5S057	P04842	72.3
733	Q5S057	F2QY27	72.3
734	Q5S057	Q6TAW1	72.2
735	Q5S057	A0A162MZU6	69.3
736	Q5S057	A0A166RI72	69.2
737	Q5S057	A0A1Q8RSU2	68.9
738	Q5S057	A0A175W4Q6	68.8
739	Q5S057	A0A0G2G1B8	68.6
740	Q5S057	E3QV85	68.6
741	Q5S057	A0A1G4BGG5	68.6
742	Q5S057	A0A010RMG6	68.6
743	Q5S057	A0A066X5A7	68.4
744	Q5S057	A0A3N4KBK2	68.4
745	Q5S057	K1Y422	68.2
746	Q5S057	A0A1J7JQ54	68.2
747	Q5S057	A0A0C4E9L8	68.2
748	Q5S057	A0A5Q4BJR1	68.2
749	Q5S057	A0A4T0WKD8	68.1
750	Q5S057	G2R1V2	68.1
751	Q5S057	A0A5N7AS31	68.1
752	Q5S057	A0A423WGA7	68.0
753	Q5S057	Q2H3S5	68.0
754	Q5S057	A0A2P5HRC7	68.0
755	Q5S057	A0A194UX87	68.0
756	Q5S057	A0A4U6X6L6	68.0
757	Q5S057	V5FXD6	67.9
758	Q5S057	A0A428PAC1	67.9
759	Q5S057	A0A1S9D6N2	67.9
760	Q5S057	A0A364M4W2	67.9
761	Q5S057	B8NNE1	67.9
762	Q5S057	J3PH24	67.8
763	Q5S057	A0A5N6DYK3	67.8
764	Q5S057	A0A5N6EB52	67.8
765	Q5S057	F9XCV2	67.8
766	Q5S057	A0A0F0IAE6	67.8
767	Q5S057	A0A1X7RVT7	67.8
768	Q5S057	A0A423XHQ7	67.7
769	Q5S057	A0A1F7ZTY3	67.6
770	Q5S057	A0A5N6UU48	67.6
771	Q5S057	A0A0L1IYH5	67.6
772	Q5S057	A0A2G7FIX8	67.6
773	Q5S057	A0A5N6T6J1	67.6
774	Q5S057	A0A3E2GT83	67.6
775	Q5S057	A0A2J6PTI5	67.6
776	Q5S057	A0A194XNF4	67.6
777	Q5S057	A0A2J6T8G8	67.6
778	Q5S057	Q0CAU6	67.6
779	Q5S057	A0A162IAZ2	67.5
780	Q5S057	A0A0D2AFJ7	67.5
781	Q5S057	M2V4S3	67.5
782	Q5S057	A0A7D8UU31	67.5
783	Q5S057	A0A0F4G7F6	67.5
784	Q5S057	A0A6P8BIP6	67.5
785	Q5S057	W3XJD9	67.5
786	Q5S057	A0A5N7D6G6	67.5
787	Q5S057	A0A5N7A3P5	67.5
788	Q5S057	A0A1L7WVX5	67.4
789	Q5S057	L2FC28	67.4
790	Q5S057	N4VAA4	67.4
791	Q5S057	T0KZZ1	67.4
792	Q5S057	A0A1V1TC36	67.3
793	Q5S057	A0A428NE95	67.3
794	Q5S057	A0A177CWT1	67.3
795	Q5S057	C7ZD82	67.3
796	Q5S057	A0A2J6S5S8	67.3
797	Q5S057	A0A2T3AX85	67.3
798	Q5S057	G4U5F6	67.3
799	Q5S057	A0A370TVS3	67.3
800	Q5S057	A0A2I2G1Y8	67.2
801	Q5S057	A0A3M2SL30	67.2
802	Q5S057	W6QZY1	67.2
803	Q5S057	B6H004	67.2
804	Q5S057	W6YIK7	67.2
805	Q5S057	Q8X1N1	67.2
806	Q5S057	A0A428UCX7	67.2
807	Q5S057	A0A443I0D2	67.2
808	Q5S057	A0A3A2ZSQ4	67.2
809	Q5S057	A0A1V6Y250	67.2
810	Q5S057	A0A1Y2EKH6	67.2
811	Q5S057	A0A090CAV9	67.2
812	Q5S057	A0A135V8D0	67.1
813	Q5S057	A0A3M9Y5X2	67.1
814	Q5S057	A0A101MG75	67.0
815	Q5S057	A0A1V6TRI2	67.0
816	Q5S057	A0A1E3BR69	67.0
817	Q5S057	A0A507B7L9	67.0
818	Q5S057	A0A0A2L8C1	67.0
819	Q5S057	A0A1Y1Y8W2	67.0
820	Q5S057	A0A0M9WC58	67.0
821	Q5S057	A0A395N0T1	67.0
822	Q5S057	A0A0A2K2L2	67.0
823	Q5S057	A0A2V1C0J1	67.0
824	Q5S057	A0A0G4KKU1	66.9
825	Q5S057	A0A017SR18	66.9
826	Q5S057	A0A318ZDC1	66.9
827	Q5S057	A0A1L9W0D4	66.9
828	Q5S057	B8LTH7	66.9
829	Q5S057	A0A395HPP0	66.9
830	Q5S057	M2RHN8	66.9
831	Q5S057	R0JW60	66.9
832	Q5S057	A0A084GCK7	66.9
833	Q5S057	A0A177D705	66.9
834	Q5S057	M7UID6	66.8
835	Q5S057	A0A0U5FTQ5	66.7
836	Q5S057	A0A1V6TTI6	66.7
837	Q5S057	A0A401KSG4	66.7
838	Q5S057	A0A1L9TT25	66.7
839	Q5S057	A0A135LT87	66.7
840	Q5S057	A0A0G4PTH8	66.7
841	Q5S057	A0A319CFQ0	66.7
842	Q5S057	A0A3D8SR04	66.7
843	Q5S057	A0A2V5HC18	66.7
844	Q5S057	A0A2K1QGL6	66.7
845	Q5S057	A0A1V6S025	66.7
846	Q5S057	A0A1L9X343	66.7
847	Q5S057	A0A2T3AAA4	66.7
848	Q5S057	A0A5M9JVZ9	66.7
849	Q5S057	G4N5G7	66.6
850	Q5S057	H6BU34	66.6
851	Q5S057	A0A074WF13	66.6
852	Q5S057	A0A7H8QPQ1	66.6
853	Q5S057	A0A3F3PYJ0	66.6
854	Q5S057	A0A1L9NM57	66.6
855	Q5S057	G9N8S0	66.6
856	Q5S057	A0A1V6N6L8	66.6
857	Q5S057	A0A1V6R3E4	66.6
858	Q5S057	A0A2B7XYC7	66.6
859	Q5S057	A0A1L9P564	66.6
860	Q5S057	A0A5N5WS51	66.6
861	Q5S057	A0A2P4ZJM8	66.5
862	Q5S057	G2XS59	66.5
863	Q5S057	A0A1L9RP90	66.4
864	Q5S057	A0A420Y6G0	66.4
865	Q5S057	A0A5N6FLB4	66.4
866	Q5S057	A0A2B7Z2F3	66.4
867	Q5S057	A0A559MAH0	66.4
868	Q5S057	A2RB46	66.4
869	Q5S057	A0A4Z1L148	66.4
870	Q5S057	A0A7C8IM37	66.3
871	Q5S057	R8BGK6	66.3
872	Q5S057	A0A2T4BTG5	66.3
873	Q5S057	G0RRS1	66.3
874	Q5S057	A0A2P7ZE34	66.3
875	Q5S057	A0A1R3RRE5	66.3
876	Q5S057	A0A1L9UG76	66.3
877	Q5S057	A0A395GID0	66.3
878	Q5S057	G9NP24	66.2
879	Q5S057	A7E6B5	66.2
880	Q5S057	A0A5N5KQM7	66.1
881	Q5S057	A0A0F8U238	66.1
882	Q5S057	A0A3D8R9B7	66.1
883	Q5S057	A0A178ZH86	66.1
884	Q5S057	A0A1E1KHE7	66.1
885	Q5S057	A0A1L9SKB6	66.0
886	Q5S057	W9YRP8	66.0
887	Q5S057	A0A395N9G7	66.0
888	Q5S057	A0A517L855	66.0
889	Q5S057	A0A1B8AE72	66.0
890	Q5S057	A0A317VU31	66.0
891	Q5S057	A0A0F9XM87	66.0
892	Q5S057	A0A2T3ZV55	66.0
893	Q5S057	Q9P304	66.0
894	Q5S057	S3CPI0	66.0
895	Q5S057	A0A4Z1KC62	65.9
896	Q5S057	A0A4Y8D203	65.9
897	Q5S057	A0A6A6Y0P5	65.9
898	Q5S057	A0A0D2F3N4	65.9
899	Q5S057	A0A395SP46	65.8
900	Q5S057	A0A5N5JXS7	65.8
901	Q5S057	A0A074XWT8	65.8
902	Q5S057	W7N4L9	65.8
903	Q5S057	A0A317VRS8	65.8
904	Q5S057	A0A2K0WVU4	65.8
905	Q5S057	R7YPA1	65.8
906	Q5S057	A0A0D2EK50	65.8
907	Q5S057	W9X977	65.8
908	Q5S057	A0A4R8R015	65.7
909	Q5S057	A0A4Z0YFK3	65.7
910	Q5S057	A0A5N6TJD5	65.7
911	Q5S057	A0A1W2TQY8	65.7
912	Q5S057	A0A319DNN5	65.7
913	Q5S057	A0A1J9PEQ4	65.7
914	Q5S057	N1PK14	65.7
915	Q5S057	E3RDM4	65.7
916	Q5S057	A0A2V1DZ69	65.7
917	Q5S057	A0A364MXF6	65.7
918	Q5S057	A0A136J8S2	65.7
919	Q5S057	A0A0D2L0R8	65.6
920	Q5S057	W9CNQ9	65.6
921	Q5S057	G2XHT3	65.6
922	Q5S057	M3CF66	65.6
923	Q5S057	A0A0D2DMY6	65.6
924	Q5S057	S0DVK4	65.5
925	Q5S057	A0A1Y2WV54	65.5
926	Q5S057	A0A178DM25	65.5
927	Q5S057	A0A0D2CY69	65.5
928	Q5S057	H0ELG6	65.4
929	Q5S057	A0A0D2JCG4	65.4
930	Q5S057	A0A0D2BJ30	65.4
931	Q5S057	A0A0D1ZSC5	65.4
932	Q5S057	A0A0E0SDM0	65.3
933	Q5S057	A0A0D2YGJ6	65.3
934	Q5S057	A0A1Y2VR85	65.3
935	Q5S057	A0A1Y2UY51	65.3
936	Q5S057	A0A2T3YX01	65.3
937	Q5S057	N4TXI0	65.3
938	Q5S057	A0A2H3H306	65.3
939	Q5S057	W9J4H7	65.3
940	Q5S057	A0A2T4H210	65.3
941	Q5S057	X0CZJ3	65.3
942	Q5S057	N1S467	65.3
943	Q5S057	A0A2I2F6L9	65.3
944	Q5S057	A0A5N5D932	65.3
945	Q5S057	A0A2T2NH42	65.2
946	Q5S057	A0A2L2SPC1	65.2
947	Q5S057	A0A2S6C2B0	65.2
948	Q5S057	A0A439D947	65.2
949	Q5S057	F9F678	65.2
950	Q5S057	A0A395IKF8	65.1
951	Q5S057	A0A150V9F0	65.1
952	Q5S057	M2YUV9	65.0
953	Q5S057	A0A1Z5TFN5	65.0
954	Q5S057	A0A7C8MEZ2	65.0
955	Q5S057	E4ZS94	65.0
956	Q5S057	A0A3M7BEA0	65.0
957	Q5S057	A0A1Z5TU80	65.0
958	Q5S057	A0A1V6UEN6	65.0
959	Q5S057	A0A072PRU7	64.9
960	Q5S057	R1EEN8	64.9
961	Q5S057	C9SS38	64.9
962	Q5S057	A0A3M6WYP1	64.9
963	Q5S057	F0X7T2	64.9
964	Q5S057	A0A2N3N139	64.9
965	Q5S057	A0A2I0RJV3	64.7
966	Q5S057	W9Y7V1	64.6
967	Q5S057	A0A0G2EW25	64.6
968	Q5S057	G2QME6	64.6
969	Q5S057	Q0UYY5	64.6
970	Q5S057	A0A139GXZ0	64.6
971	Q5S057	A0A319EEE1	64.6
972	Q5S057	W9W4X4	64.5
973	Q5S057	A0A5N6KBE6	64.5
975	Q5S057	A0A395TAD6	64.4
976	Q5S057	A0A0D2CX58	64.4
977	Q5S057	A0A0N0NJ30	64.4
978	Q5S057	A0A074W4F7	64.3
979	Q5S057	A0A163E1X7	64.2
980	Q5S057	A0A4Q4UNX4	64.1
981	Q5S057	S3D7K6	64.1
982	Q5S057	W2S189	64.1
983	Q5S057	A0A1J9QW67	64.0
984	Q5S057	A0A2S7P6M0	63.9
985	Q5S057	A0A4U0TJT0	63.8
986	Q5S057	A0A4Q4VBJ1	63.8
987	Q5S057	A0A4Q4YUR7	63.8
988	Q5S057	A0A423W9P7	63.8
989	Q5S057	Q2UNA0	63.7
990	Q5S057	A0A553HPK9	63.6
991	Q5S057	A0A074YNW2	63.6
992	Q5S057	A0A2S7QS87	63.4
993	Q5S057	A0A4Q4TAX8	63.4
994	Q5S057	A0A4V1XNJ5	63.4
995	Q5S057	A0A4Q4VQ69	63.4
996	Q5S057	W6Q7N2	63.0
997	Q5S057	A0A4Q4YSZ1	62.9
998	Q5S057	A0A1C1C6C4	62.7
999	Q5S057	A0A218ZHE2	62.3
1000	Q5S057	A0A1M2VA28	50.2
1001	Q5S057	A0A165CTU6	50.2
1002	Q5S057	D8PVH1	50.2
1003	Q5S057	A0A1Y2IML5	50.0
1004	Q5S057	A0A0D7BBW7	49.9
1005	Q5S057	A0A550CU55	49.8
1006	Q5S057	T2M2J4	49.7
1007	Q5S057	A0A0D0CSB1	49.6
1008	Q5S057	W4JTB1	49.6
1009	Q5S057	A0A074S3I4	49.5
1010	Q5S057	S7RFS3	49.5
1012	Q5S057	A0A2H3BQD5	49.5
1013	Q5S057	A0A1J8PQ85	49.3
1014	Q5S057	A0A1X6MWH7	49.3
1015	Q5S057	A0A0B7F5J3	49.3
1016	Q5S057	A0A060SVX6	49.2
1017	Q5S057	A0A2H3ETP7	49.2
1018	Q5S057	A0A165ILZ5	49.2
1019	Q5S057	A0A165F0M1	49.2
1020	Q5S057	A0A5C3KN19	49.2
1021	Q5S057	R7SWA7	49.1
1022	Q5S057	A0A4R0RDJ8	49.1
1023	Q5S057	A0A4Q9PTL3	49.1
1024	Q5S057	A0A5C3NW19	49.1
1025	Q5S057	V2WB91	49.0
1026	Q5S057	F8Q303	49.0
1027	Q5S057	A0A0C3NHS8	48.9
1028	Q5S057	A0A371CLQ4	48.9
1029	Q5S057	A0A5M3MJ52	48.9
1030	Q5S057	K5XK42	48.9
1031	Q5S057	A0A1B7NGS0	48.9
1032	Q5S057	A0A5E3X2T7	48.8
1033	Q5S057	A0A166GS67	48.8
1034	Q5S057	A0A1Q3EBI7	48.7
1035	Q5S057	A0A286U5Q1	48.7
1036	Q5S057	M5GCQ7	48.7
1037	Q5S057	K5WGG5	48.6
1038	Q5S057	M2PWC9	48.6
1039	Q5S057	A0A4S4MTI8	48.6
1040	Q5S057	A0A167P4E4	48.6
1041	Q5S057	A0A5C3LYG0	48.6
1042	Q5S057	A0A166DDH7	48.6
1043	Q5S057	A0A164WSN9	48.6
1044	Q5S057	A0A4Z0A149	48.6
1045	Q5S057	A0A284QYF0	48.6
1046	Q5S057	A0A5B1QN96	48.6
1047	Q5S057	A0A165U9X1	48.6
1048	Q5S057	A0A2A9N9H1	48.6
1049	Q5S057	A0A5C3N508	48.6
1050	Q5S057	S8FNA5	48.4
1051	Q5S057	J4IBN1	48.4
1052	Q5S057	A0A067PQ89	48.3
1053	Q5S057	A0A4S8M4X0	48.3
1054	Q5S057	A0A4Y9YV70	48.3
1055	Q5S057	A0A2G8SRN5	48.2
1056	Q5S057	A0A401GA83	48.2
1057	Q5S057	A0A0D2NCE0	48.1
1058	Q5S057	A0A409VUL1	48.1
1059	Q5S057	A0A165VRV2	48.1
1060	Q5S057	A0A5C3Q819	48.1
1061	Q5S057	A0A369JI11	48.0
1062	Q5S057	A0A0H2RJ10	48.0
1063	Q5S057	A0A2H3JSG5	48.0
1064	Q5S057	A0A0C9T9D2	47.9
1065	Q5S057	A0A5N5QNB3	47.8
1066	Q5S057	A8P219	47.8
1068	Q5S057	A0A0L6X0R2	47.0
1069	Q5S057	A0A0C9T329	46.8
1070	Q5S057	A0A067N510	46.4
1071	Q5S057	A0A1Y2BZ16	46.4
1072	Q5S057	A0A4Y9YTF6	45.9
1073	Q5S057	A0A067SV84	43.9
1074	Q5S058	Q5S060	75.0
1075	Q5S058	W6MF75	74.4
1076	Q5S058	Q9UVU2	74.0
1077	Q5S058	Q5S059	73.8
1078	Q5S058	A0A067YIW8	73.8
1079	Q5S058	A0A1E4SXY7	73.1
1080	Q5S058	W1QCJ3	73.1
1081	Q5S058	A0A1E4SZH3	72.9
1082	Q5S058	A6PZG7	72.9
1083	Q5S058	A0A1E4T6V9	72.8
1084	Q5S058	A6PZG9	72.6
1085	Q5S058	Q9UVU1	72.4
1086	Q5S058	P04842	71.8
1087	Q5S058	F2QY27	71.8
1088	Q5S058	C4R702	71.7
1089	Q5S058	Q6TAW1	71.7
1090	Q5S058	F2R038	71.5
1091	Q5S058	A0A162MZU6	68.4
1092	Q5S058	A0A5Q4BJR1	68.3
1093	Q5S058	A0A166RI72	68.3
1094	Q5S058	A0A1Q8RSU2	68.0
1095	Q5S058	A0A3N4KBK2	67.8
1096	Q5S058	A0A0G2G1B8	67.7
1097	Q5S058	A0A0C4E9L8	67.7
1098	Q5S058	E3QV85	67.7
1099	Q5S058	A0A4T0WKD8	67.5
1100	Q5S058	A0A066X5A7	67.5
1101	Q5S058	A0A4U6X6L6	67.4
1102	Q5S058	A0A1G4BGG5	67.4
1103	Q5S058	A0A010RMG6	67.4
1104	Q5S058	J3PH24	67.4
1105	Q5S058	A0A428PAC1	67.3
1106	Q5S058	A0A2P5HRC7	67.3
1107	Q5S058	A0A175W4Q6	67.3
1108	Q5S058	L2FC28	67.3
1109	Q5S058	T0KZZ1	67.3
1110	Q5S058	A0A1J7JQ54	67.2
1111	Q5S058	A0A194UX87	67.0
1112	Q5S058	A0A423WGA7	67.0
1113	Q5S058	Q0CAU6	67.0
1114	Q5S058	K1Y422	66.9
1115	Q5S058	V5FXD6	66.9
1116	Q5S058	A0A2J6S5S8	66.9
1117	Q5S058	A0A1X7RVT7	66.8
1118	Q5S058	F9XCV2	66.8
1119	Q5S058	A0A0D2AFJ7	66.8
1120	Q5S058	A0A364M4W2	66.7
1121	Q5S058	A0A194XNF4	66.7
1122	Q5S058	A0A5N7AS31	66.7
1123	Q5S058	B8NNE1	66.7
1124	Q5S058	A0A1S9D6N2	66.7
1125	Q5S058	C7ZD82	66.7
1126	Q5S058	A0A428NE95	66.7
1127	Q5S058	A0A3M2SL30	66.6
1128	Q5S058	A0A428UCX7	66.6
1129	Q5S058	A0A1L7WVX5	66.6
1130	Q5S058	A0A1F7ZTY3	66.6
1131	Q5S058	G2R1V2	66.6
1132	Q5S058	A0A6P8BIP6	66.6
1133	Q5S058	A0A5N6EB52	66.6
1134	Q5S058	A0A0F0IAE6	66.6
1135	Q5S058	A0A370TVS3	66.6
1136	Q5S058	A0A5N6DYK3	66.6
1137	Q5S058	A0A0F4G7F6	66.5
1138	Q5S058	A0A2I2G1Y8	66.5
1139	Q5S058	A0A3A2ZSQ4	66.4
1140	Q5S058	A0A5N6UU48	66.4
1141	Q5S058	A0A5N6T6J1	66.4
1142	Q5S058	M7UID6	66.4
1143	Q5S058	A0A0L1IYH5	66.4
1144	Q5S058	A0A2G7FIX8	66.4
1145	Q5S058	A0A443I0D2	66.4
1146	Q5S058	A0A135V8D0	66.4
1147	Q5S058	Q2H3S5	66.4
1148	Q5S058	A0A1V1TC36	66.3
1149	Q5S058	A0A0U5FTQ5	66.3
1150	Q5S058	A0A084GCK7	66.3
1151	Q5S058	A0A1Y1Y8W2	66.3
1152	Q5S058	A0A162IAZ2	66.3
1153	Q5S058	A0A1Y2EKH6	66.3
1154	Q5S058	A0A2J6T8G8	66.3
1155	Q5S058	A0A2V1C0J1	66.3
1156	Q5S058	A0A5N7A3P5	66.3
1157	Q5S058	A0A5N7D6G6	66.3
1158	Q5S058	G4U5F6	66.2
1159	Q5S058	A0A423XHQ7	66.2
1160	Q5S058	A0A395HPP0	66.2
1161	Q5S058	A0A2V5HC18	66.2
1162	Q5S058	A0A318ZDC1	66.2
1163	Q5S058	A0A2K1QGL6	66.2
1164	Q5S058	A0A319CFQ0	66.2
1165	Q5S058	N4VAA4	66.2
1166	Q5S058	W3XJD9	66.2
1167	Q5S058	A0A3M9Y5X2	66.2
1168	Q5S058	A0A090CAV9	66.1
1169	Q5S058	B8LTH7	66.1
1170	Q5S058	A0A2T3AX85	66.1
1171	Q5S058	G4N5G7	66.1
1172	Q5S058	G2XS59	66.1
1173	Q5S058	A0A0G4KKU1	66.0
1174	Q5S058	M2V4S3	66.0
1175	Q5S058	A0A177CWT1	66.0
1176	Q5S058	A0A7D8UU31	66.0
1177	Q5S058	A0A395N0T1	66.0
1178	Q5S058	A0A1E3BR69	66.0
1179	Q5S058	A0A4Z1L148	66.0
1180	Q5S058	A0A2J6PTI5	66.0
1181	Q5S058	A0A017SR18	66.0
1182	Q5S058	A0A507B7L9	65.9
1183	Q5S058	A0A1L9X343	65.9
1184	Q5S058	A0A0A2L8C1	65.9
1185	Q5S058	A0A401KSG4	65.9
1186	Q5S058	A0A177D705	65.9
1187	Q5S058	W6YIK7	65.9
1188	Q5S058	A0A5N6TJD5	65.9
1189	Q5S058	A0A3D8SR04	65.9
1190	Q5S058	G9N8S0	65.9
1191	Q5S058	A0A5M9JVZ9	65.8
1192	Q5S058	A0A1L9W0D4	65.8
1193	Q5S058	A0A2P4ZJM8	65.8
1194	Q5S058	B6H004	65.7
1195	Q5S058	G0RRS1	65.7
1196	Q5S058	A0A2P7ZE34	65.7
1197	Q5S058	Q8X1N1	65.7
1198	Q5S058	A0A3F3PYJ0	65.7
1199	Q5S058	A0A1L9NM57	65.7
1200	Q5S058	A0A0M9WC58	65.7
1201	Q5S058	A0A101MG75	65.7
1202	Q5S058	A0A178ZH86	65.7
1203	Q5S058	A0A2T3AAA4	65.7
1204	Q5S058	A0A5N5WS51	65.7
1205	Q5S058	A0A1V6TTI6	65.7
1206	Q5S058	A0A7H8QPQ1	65.7
1207	Q5S058	A0A2B7Z2F3	65.7
1208	Q5S058	A0A2B7XYC7	65.7
1209	Q5S058	A0A1L9RP90	65.7
1210	Q5S058	A0A1V6TRI2	65.6
1211	Q5S058	M2RHN8	65.6
1212	Q5S058	A0A136J8S2	65.6
1213	Q5S058	R0JW60	65.6
1214	Q5S058	A0A2T4BTG5	65.6
1215	Q5S058	W6QZY1	65.6
1216	Q5S058	A2RB46	65.6
1217	Q5S058	S3CPI0	65.6
1218	Q5S058	A0A1V6Y250	65.6
1219	Q5S058	A0A4Y8D203	65.5
1220	Q5S058	A0A6A6Y0P5	65.5
1221	Q5S058	A0A3E2GT83	65.4
1222	Q5S058	A0A1L9SKB6	65.4
1223	Q5S058	A0A0F9XM87	65.4
1224	Q5S058	A0A420Y6G0	65.4
1225	Q5S058	A0A2T3ZV55	65.4
1226	Q5S058	A0A0A2K2L2	65.4
1227	Q5S058	A0A395GID0	65.4
1228	Q5S058	A0A0G4PTH8	65.4
1229	Q5S058	A0A1L9UG76	65.4
1230	Q5S058	W9X977	65.4
1231	Q5S058	A0A0D2EK50	65.4
1232	Q5S058	A0A1L9P564	65.4
1233	Q5S058	G9NP24	65.4
1234	Q5S058	A0A1L9TT25	65.4
1235	Q5S058	H6BU34	65.3
1236	Q5S058	R8BGK6	65.3
1237	Q5S058	A0A395N9G7	65.3
1238	Q5S058	A0A7C8IM37	65.3
1239	Q5S058	A0A074WF13	65.3
1240	Q5S058	A0A135LT87	65.3
1241	Q5S058	A0A5N5KQM7	65.3
1242	Q5S058	Q9P304	65.3
